startYear,runtimeMinutes,numVotes
1934.0,68.0,454
1934.0,94.0,454
1934.0,78.0,450
1934.0,92.0,444
1934.0,67.0,439
1934.0,80.0,421
1934.0,76.0,419
1934.0,80.0,415
1934.0,73.0,413
1934.0,70.0,409
1934.0,73.0,408
1934.0,63.0,407
1934.0,90.0,406
1934.0,64.0,403
1934.0,98.0,403
1934.0,68.0,392
1934.0,84.0,391
1934.0,70.0,390
1934.0,61.0,388
1934.0,77.0,386
1934.0,73.0,384
1934.0,85.0,379
1934.0,85.0,372
1934.0,75.0,372
1934.0,69.0,361
1934.0,70.0,358
1934.0,86.0,349
1934.0,68.0,344
1934.0,62.0,344
1934.0,93.0,340
1934.0,81.0,336
1934.0,67.0,334
1934.0,89.0,329
1934.0,65.0,327
1934.0,101.0,325
1934.0,88.0,325
1934.0,120.0,319
1934.0,62.0,314
1934.0,79.0,309
1934.0,74.0,305
1934.0,88.0,292
1934.0,69.0,290
1934.0,65.0,288
1934.0,76.0,279
1934.0,104.0,277
1934.0,75.0,277
1934.0,71.0,275
1934.0,145.0,274
1934.0,68.0,274
1934.0,72.0,273
1934.0,69.0,273
1934.0,89.0,270
1934.0,76.0,268
1934.0,88.0,266
1934.0,83.0,264
1934.0,86.0,262
1935.0,86.0,46903
1935.0,75.0,39284
1935.0,96.0,28648
1935.0,132.0,18989
1935.0,101.0,15716
1935.0,119.0,11792
1935.0,91.0,5185
1935.0,128.0,4702
1935.0,95.0,4584
1935.0,75.0,4289
1935.0,61.0,4036
1935.0,68.0,3975
1935.0,60.0,3914
1935.0,130.0,3437
1935.0,99.0,3428
1935.0,90.0,3375
1935.0,95.0,3221
1935.0,85.0,3196
1935.0,108.0,3079
1935.0,133.0,2879
1935.0,106.0,2680
1935.0,79.0,2669
1935.0,79.0,2498
1935.0,109.0,2345
1935.0,95.0,2272
1935.0,87.0,2052
1935.0,93.0,1892
1935.0,73.0,1678
1935.0,78.0,1653
1935.0,85.0,1650
1935.0,80.0,1638
1935.0,89.0,1604
1935.0,95.0,1554
1935.0,88.0,1509
1935.0,75.0,1487
1935.0,68.0,1479
1935.0,90.0,1411
1935.0,101.0,1383
1935.0,80.0,1377
1935.0,72.0,1349
1935.0,91.0,1344
1935.0,84.0,1308
1935.0,90.0,1300
1935.0,101.0,1291
1935.0,73.0,1231
1935.0,81.0,1228
1935.0,71.0,1213
1935.0,93.0,1145
1935.0,80.0,1126
1935.0,82.0,1085
1935.0,110.0,1081
1935.0,105.0,1078
1935.0,98.0,1077
1935.0,90.0,1008
1935.0,66.0,1002
1935.0,72.0,955
1935.0,97.0,933
1935.0,69.0,930
1935.0,125.0,906
1935.0,53.0,902
1935.0,69.0,900
1935.0,81.0,860
1935.0,95.0,855
1935.0,96.0,843
1935.0,92.0,837
1935.0,82.0,789
1935.0,84.0,760
1935.0,54.0,747
1935.0,51.0,725
1935.0,80.0,709
1935.0,52.0,686
1935.0,83.0,671
1935.0,112.0,670
1935.0,94.0,646
1935.0,76.0,642
1935.0,89.0,640
1935.0,106.0,639
1935.0,74.0,617
1935.0,94.0,616
1935.0,94.0,612
1935.0,72.0,611
1935.0,80.0,611
1935.0,98.0,592
1935.0,82.0,574
1935.0,113.0,571
1935.0,80.0,562
1935.0,72.0,549
1935.0,84.0,547
1935.0,77.0,543
1935.0,96.0,535
1935.0,85.0,518
1935.0,68.0,512
1935.0,68.0,507
1935.0,53.0,494
1935.0,52.0,493
1935.0,77.0,493
1935.0,84.0,477
1935.0,75.0,473
1935.0,77.0,470
1935.0,97.0,469
1935.0,98.0,469
1935.0,89.0,439
1935.0,82.0,435
1935.0,80.0,424
1935.0,78.0,406
1935.0,76.0,404
1935.0,94.0,404
1935.0,81.0,394
1935.0,73.0,391
1935.0,77.0,385
1935.0,65.0,384
1935.0,72.0,384
1935.0,61.0,384
1935.0,245.0,383
1935.0,74.0,365
1935.0,80.0,364
1935.0,87.0,363
1935.0,53.0,359
1935.0,97.0,356
1935.0,76.0,355
1935.0,67.0,348
1935.0,94.0,332
1935.0,82.0,329
1935.0,87.0,312
1935.0,70.0,310
1935.0,85.0,307
1935.0,85.0,306
1935.0,81.0,304
1935.0,74.0,302
1935.0,63.0,302
1935.0,81.0,300
1935.0,91.0,294
1935.0,67.0,290
1935.0,80.0,289
1935.0,66.0,289
1935.0,65.0,286
1935.0,96.0,280
1935.0,76.0,279
1935.0,89.0,279
1935.0,66.0,275
1935.0,59.0,271
1935.0,77.0,260
1935.0,80.0,257
1935.0,70.0,256
1935.0,257.0,250
1935.0,80.0,246
1935.0,68.0,242
1935.0,63.0,242
1935.0,109.0,239
1935.0,72.0,238
1935.0,69.0,236
1935.0,84.0,235
1935.0,82.0,231
1935.0,76.0,225
1935.0,82.0,224
1935.0,240.0,224
1935.0,97.0,223
1935.0,74.0,223
1935.0,104.0,223
1935.0,75.0,222
1935.0,60.0,222
1935.0,75.0,221
1935.0,75.0,220
1935.0,87.0,218
1935.0,84.0,218
1935.0,92.0,216
1935.0,66.0,213
1935.0,97.0,211
1935.0,76.0,206
1935.0,85.0,202
1935.0,78.0,202
1935.0,65.0,201
1935.0,90.0,197
1936.0,87.0,192247
1936.0,94.0,18815
1936.0,115.0,18206
1936.0,76.0,13217
1936.0,82.0,11286
1936.0,103.0,11010
1936.0,92.0,10287
1936.0,112.0,8603
1936.0,66.0,7292
1936.0,101.0,7261
1936.0,86.0,7168
1936.0,109.0,6686
1936.0,98.0,6424
1936.0,176.0,6403
1936.0,100.0,6367
1936.0,71.0,5066
1936.0,115.0,4540
1936.0,115.0,4091
1936.0,110.0,3655
1936.0,78.0,3336
1936.0,89.0,2954
1936.0,88.0,2809
1936.0,95.0,2712
1936.0,87.0,2710
1936.0,113.0,2597
1936.0,80.0,2583
1936.0,73.0,2533
1936.0,82.0,2311
1936.0,69.0,2156
1936.0,66.0,2119
1936.0,123.0,2086
1936.0,93.0,2073
1936.0,86.0,1996
1936.0,94.0,1963
1936.0,80.0,1961
1936.0,245.0,1949
1936.0,95.0,1883
1936.0,113.0,1816
1936.0,68.0,1805
1936.0,71.0,1784
1936.0,96.0,1783
1936.0,74.0,1687
1936.0,81.0,1670
1936.0,90.0,1641
1936.0,71.0,1622
1936.0,102.0,1585
1936.0,99.0,1571
1936.0,125.0,1549
1936.0,80.0,1476
1936.0,141.0,1468
1936.0,85.0,1429
1936.0,82.0,1408
1936.0,89.0,1400
1936.0,72.0,1396
1936.0,65.0,1341
1936.0,106.0,1292
1936.0,70.0,1249
1936.0,72.0,1232
1936.0,79.0,1227
1936.0,82.0,1177
1936.0,168.0,1163
1936.0,79.0,1142
1936.0,93.0,1133
1936.0,87.0,1112
1936.0,84.0,1091
1936.0,113.0,1090
1936.0,77.0,1056
1936.0,91.0,1047
1936.0,98.0,963
1936.0,103.0,929
1936.0,102.0,924
1936.0,118.0,906
1936.0,93.0,900
1936.0,66.0,848
1936.0,80.0,847
1936.0,101.0,839
1936.0,101.0,826
1936.0,76.0,804
1936.0,68.0,791
1936.0,76.0,790
1936.0,66.0,783
1936.0,94.0,773
1936.0,71.0,770
1936.0,76.0,765
1936.0,54.0,762
1936.0,87.0,747
1936.0,79.0,722
1936.0,93.0,709
1936.0,106.0,705
1936.0,73.0,684
1936.0,57.0,653
1936.0,77.0,638
1936.0,96.0,637
1936.0,96.0,610
1936.0,98.0,605
1936.0,70.0,585
1936.0,81.0,577
1936.0,73.0,574
1936.0,95.0,572
1936.0,93.0,565
1936.0,88.0,565
1936.0,81.0,526
1936.0,73.0,520
1936.0,92.0,511
1936.0,72.0,504
1936.0,75.0,496
1936.0,77.0,486
1936.0,90.0,482
1936.0,95.0,473
1936.0,88.0,466
1936.0,66.0,466
1936.0,88.0,460
1936.0,65.0,456
1936.0,60.0,444
1936.0,226.0,441
1936.0,80.0,441
1936.0,81.0,438
1936.0,87.0,423
1936.0,64.0,423
1936.0,82.0,418
1936.0,63.0,411
1936.0,103.0,406
1936.0,80.0,397
1936.0,70.0,382
1936.0,72.0,378
1936.0,87.0,377
1936.0,97.0,361
1936.0,86.0,359
1936.0,255.0,358
1936.0,75.0,357
1936.0,100.0,357
1936.0,66.0,354
1936.0,92.0,347
1936.0,112.0,347
1936.0,61.0,344
1936.0,71.0,335
1936.0,69.0,328
1936.0,70.0,318
1936.0,87.0,316
1936.0,70.0,315
1936.0,54.0,315
1936.0,82.0,313
1936.0,77.0,307
1936.0,80.0,299
1936.0,69.0,292
1936.0,66.0,291
1936.0,67.0,289
1936.0,95.0,279
1936.0,89.0,274
1936.0,87.0,272
1936.0,86.0,272
1936.0,92.0,270
1936.0,74.0,263
1936.0,63.0,259
1936.0,80.0,258
1936.0,90.0,256
1936.0,55.0,253
1936.0,66.0,252
1936.0,70.0,251
1936.0,100.0,250
1936.0,70.0,249
1936.0,86.0,246
1936.0,69.0,240
1936.0,80.0,239
1936.0,91.0,238
1936.0,66.0,232
1936.0,85.0,232
1936.0,56.0,231
1936.0,92.0,230
1936.0,95.0,230
1936.0,64.0,227
1936.0,83.0,227
1936.0,135.0,225
1936.0,77.0,225
1936.0,90.0,221
1936.0,84.0,221
1936.0,104.0,217
1936.0,71.0,213
1936.0,64.0,213
1936.0,66.0,206
1936.0,58.0,205
1936.0,85.0,204
1936.0,68.0,201
1936.0,80.0,200
1936.0,57.0,196
1936.0,69.0,195
1937.0,83.0,165029
1937.0,113.0,31126
1937.0,90.0,16220
1937.0,111.0,12146
1937.0,132.0,11169
1937.0,117.0,7951
1937.0,80.0,7774
1937.0,111.0,7706
1937.0,92.0,7040
1937.0,65.0,7021
1937.0,91.0,6435
1937.0,116.0,6293
1937.0,97.0,6182
1937.0,109.0,5980
1937.0,94.0,5707
1937.0,93.0,5494
1937.0,77.0,5447
1937.0,86.0,4919
1937.0,138.0,4148
1937.0,106.0,4125
1937.0,101.0,3868
1937.0,88.0,3724
1937.0,96.0,2951
1937.0,102.0,2657
1937.0,88.0,2602
1937.0,83.0,2285
1937.0,118.0,2175
1937.0,110.0,2127
1937.0,116.0,1948
1937.0,91.0,1914
1937.0,90.0,1845
1937.0,87.0,1674
1937.0,101.0,1605
1937.0,86.0,1590
1937.0,70.0,1545
1937.0,85.0,1514
1937.0,81.0,1499
1937.0,92.0,1489
1937.0,94.0,1475
1937.0,71.0,1396
1937.0,92.0,1347
1937.0,95.0,1341
1937.0,97.0,1311
1937.0,80.0,1310
1937.0,100.0,1250
1937.0,72.0,1247
1937.0,113.0,1247
1937.0,68.0,1224
1937.0,85.0,1214
1937.0,81.0,1204
1937.0,93.0,1152
1937.0,107.0,1062
1937.0,63.0,1025
1937.0,98.0,1020
1937.0,87.0,1017
1937.0,77.0,1010
1937.0,110.0,961
1937.0,77.0,958
1937.0,83.0,953
1937.0,91.0,945
1937.0,95.0,918
1937.0,132.0,896
1937.0,70.0,873
1937.0,109.0,872
1937.0,84.0,838
1937.0,67.0,785
1937.0,103.0,771
1937.0,71.0,757
1937.0,67.0,755
1937.0,59.0,723
1937.0,87.0,710
1937.0,84.0,705
1937.0,67.0,680
1937.0,93.0,677
1937.0,91.0,657
1937.0,116.0,639
1937.0,80.0,632
1937.0,68.0,629
1937.0,70.0,626
1937.0,102.0,625
1937.0,92.0,599
1937.0,109.0,577
1937.0,92.0,546
1937.0,290.0,516
1937.0,64.0,513
1937.0,71.0,509
1937.0,69.0,508
1937.0,77.0,504
1937.0,89.0,502
1937.0,89.0,498
1937.0,83.0,492
1937.0,71.0,486
1937.0,144.0,483
1937.0,57.0,482
1937.0,89.0,481
1937.0,100.0,480
1937.0,73.0,479
1937.0,81.0,475
1937.0,98.0,464
1937.0,94.0,456
1937.0,80.0,453
1937.0,85.0,448
1937.0,98.0,443
1937.0,94.0,443
1937.0,118.0,434
1937.0,59.0,427
1937.0,86.0,425
1937.0,80.0,425
1937.0,118.0,417
1937.0,97.0,414
1937.0,123.0,409
1937.0,78.0,399
1937.0,80.0,368
1937.0,72.0,368
1937.0,61.0,363
1937.0,79.0,362
1937.0,108.0,356
1937.0,78.0,354
1937.0,70.0,346
1937.0,54.0,341
1937.0,84.0,338
1937.0,83.0,325
1937.0,127.0,325
1937.0,67.0,323
1937.0,131.0,323
1937.0,85.0,322
1937.0,86.0,312
1937.0,106.0,312
1937.0,64.0,311
1937.0,61.0,304
1937.0,120.0,301
1937.0,60.0,299
1937.0,92.0,297
1937.0,94.0,293
1937.0,76.0,293
1937.0,110.0,292
1937.0,94.0,284
1937.0,79.0,282
1937.0,63.0,278
1937.0,97.0,275
1937.0,71.0,275
1937.0,78.0,271
1937.0,86.0,269
1937.0,70.0,267
1937.0,78.0,255
1937.0,81.0,245
1937.0,88.0,245
1937.0,212.0,243
1937.0,89.0,241
1937.0,212.0,239
1937.0,61.0,232
1937.0,108.0,228
1937.0,97.0,228
1937.0,117.0,225
1937.0,109.0,225
1937.0,103.0,224
1937.0,69.0,223
1937.0,90.0,213
1937.0,80.0,212
1937.0,67.0,211
1937.0,89.0,211
1937.0,74.0,211
1937.0,77.0,210
1937.0,66.0,204
1937.0,77.0,204
1937.0,94.0,199
1937.0,93.0,194
1937.0,100.0,193
1937.0,100.0,193
1937.0,80.0,193
1937.0,61.0,190
1937.0,85.0,190
1937.0,90.0,190
1937.0,88.0,189
1937.0,110.0,188
1937.0,62.0,188
1937.0,84.0,186
1937.0,90.0,183
1937.0,79.0,179
1937.0,62.0,178
1937.0,95.0,178
1937.0,59.0,178
1937.0,85.0,178
1937.0,72.0,175
1937.0,58.0,175
1937.0,58.0,174
1937.0,85.0,174
1937.0,83.0,172
1937.0,70.0,172
1937.0,105.0,170
1937.0,92.0,168
1938.0,102.0,51162
1938.0,102.0,44040
1938.0,96.0,42766
1938.0,126.0,21289
1938.0,97.0,18395
1938.0,95.0,12929
1938.0,104.0,10706
1938.0,112.0,9662
1938.0,91.0,7405
1938.0,96.0,7173
1938.0,100.0,6105
1938.0,69.0,5503
1938.0,96.0,4763
1938.0,78.0,4405
1938.0,57.0,3116
1938.0,83.0,2993
1938.0,90.0,2875
1938.0,85.0,2869
1938.0,103.0,2464
1938.0,149.0,2451
1938.0,96.0,2201
1938.0,87.0,2030
1938.0,119.0,1944
1938.0,95.0,1944
1938.0,95.0,1917
1938.0,80.0,1833
1938.0,106.0,1751
1938.0,85.0,1696
1938.0,73.0,1684
1938.0,110.0,1681
1938.0,99.0,1577
1938.0,91.0,1575
1938.0,90.0,1563
1938.0,98.0,1499
1938.0,91.0,1486
1938.0,133.0,1461
1938.0,62.0,1414
1938.0,67.0,1404
1938.0,95.0,1379
1938.0,107.0,1287
1938.0,85.0,1256
1938.0,81.0,1253
1938.0,90.0,1114
1938.0,92.0,1113
1938.0,91.0,1101
1938.0,85.0,1035
1938.0,85.0,962
1938.0,102.0,961
1938.0,80.0,953
1938.0,104.0,953
1938.0,135.0,921
1938.0,94.0,910
1938.0,103.0,901
1938.0,92.0,889
1938.0,104.0,853
1938.0,69.0,825
1938.0,62.0,817
1938.0,91.0,802
1938.0,299.0,795
1938.0,69.0,746
1938.0,104.0,729
1938.0,98.0,711
1938.0,101.0,705
1938.0,66.0,699
1938.0,76.0,699
1938.0,72.0,687
1938.0,104.0,660
1938.0,104.0,649
1938.0,62.0,638
1938.0,91.0,627
1938.0,160.0,612
1938.0,57.0,608
1938.0,70.0,602
1938.0,85.0,601
1938.0,78.0,601
1938.0,63.0,583
1938.0,126.0,571
1938.0,104.0,567
1938.0,72.0,557
1938.0,98.0,541
1938.0,70.0,532
1938.0,86.0,524
1938.0,83.0,517
1938.0,114.0,516
1938.0,81.0,509
1938.0,75.0,505
1938.0,66.0,499
1938.0,70.0,475
1938.0,91.0,463
1938.0,82.0,459
1938.0,67.0,456
1938.0,75.0,453
1938.0,70.0,449
1938.0,80.0,442
1938.0,82.0,438
1938.0,93.0,429
1938.0,66.0,423
1938.0,91.0,419
1938.0,96.0,419
1938.0,89.0,418
1938.0,58.0,409
1938.0,86.0,408
1938.0,72.0,404
1938.0,85.0,402
1938.0,104.0,393
1938.0,71.0,379
1938.0,77.0,378
1938.0,69.0,373
1938.0,94.0,371
1938.0,70.0,370
1938.0,121.0,365
1938.0,100.0,361
1938.0,80.0,359
1938.0,64.0,353
1938.0,110.0,348
1938.0,79.0,348
1938.0,75.0,343
1938.0,94.0,342
1938.0,92.0,341
1938.0,260.0,340
1938.0,70.0,333
1938.0,75.0,332
1938.0,122.0,331
1938.0,90.0,328
1938.0,97.0,327
1938.0,55.0,327
1938.0,80.0,326
1938.0,64.0,324
1938.0,80.0,322
1938.0,83.0,320
1938.0,80.0,319
1938.0,68.0,317
1938.0,62.0,316
1938.0,78.0,312
1938.0,63.0,310
1938.0,69.0,309
1938.0,85.0,304
1938.0,78.0,302
1938.0,86.0,299
1938.0,84.0,296
1938.0,56.0,293
1938.0,55.0,292
1938.0,81.0,292
1938.0,63.0,289
1938.0,65.0,288
1938.0,96.0,284
1938.0,87.0,280
1938.0,104.0,276
1938.0,59.0,275
1938.0,73.0,274
1938.0,55.0,265
1938.0,57.0,260
1938.0,63.0,259
1938.0,70.0,259
1938.0,84.0,256
1938.0,95.0,255
1938.0,55.0,254
1938.0,90.0,253
1938.0,95.0,251
1938.0,56.0,248
1938.0,92.0,242
1938.0,72.0,241
1938.0,72.0,237
1938.0,78.0,228
1938.0,77.0,227
1938.0,68.0,222
1938.0,75.0,221
1938.0,92.0,218
1938.0,72.0,217
1938.0,75.0,217
1938.0,101.0,209
1938.0,65.0,209
1938.0,59.0,207
1938.0,90.0,206
1938.0,84.0,205
1938.0,62.0,204
1938.0,77.0,202
1938.0,67.0,201
1938.0,65.0,199
1938.0,77.0,199
1938.0,95.0,197
1938.0,94.0,194
1938.0,83.0,189
1938.0,99.0,189
1939.0,102.0,352989
1939.0,238.0,264877
1939.0,129.0,98491
1939.0,96.0,38319
1939.0,110.0,24364
1939.0,110.0,17269
1939.0,104.0,14934
1939.0,133.0,11531
1939.0,106.0,11386
1939.0,121.0,11066
1939.0,117.0,10160
1939.0,117.0,9497
1939.0,95.0,9180
1939.0,114.0,8968
1939.0,104.0,8947
1939.0,80.0,8588
1939.0,99.0,8076
1939.0,108.0,8019
1939.0,100.0,6683
1939.0,93.0,5934
1939.0,103.0,5834
1939.0,85.0,5688
1939.0,87.0,5161
1939.0,93.0,5108
1939.0,129.0,5088
1939.0,104.0,5087
1939.0,106.0,4996
1939.0,112.0,4977
1939.0,106.0,4568
1939.0,69.0,4248
1939.0,104.0,4131
1939.0,94.0,4080
1939.0,88.0,3871
1939.0,106.0,3611
1939.0,76.0,3454
1939.0,82.0,3276
1939.0,62.0,3234
1939.0,82.0,2961
1939.0,92.0,2937
1939.0,95.0,2854
1939.0,143.0,2766
1939.0,92.0,2539
1939.0,94.0,2355
1939.0,72.0,2320
1939.0,86.0,2303
1939.0,135.0,2284
1939.0,93.0,2097
1939.0,94.0,2087
1939.0,70.0,2065
1939.0,85.0,1854
1939.0,92.0,1769
1939.0,82.0,1747
1939.0,125.0,1738
1939.0,62.0,1707
1939.0,103.0,1683
1939.0,99.0,1650
1939.0,75.0,1618
1939.0,99.0,1599
1939.0,92.0,1591
1939.0,74.0,1445
1939.0,81.0,1434
1939.0,79.0,1428
1939.0,113.0,1341
1939.0,104.0,1269
1939.0,64.0,1248
1939.0,81.0,1227
1939.0,71.0,1164
1939.0,101.0,1156
1939.0,83.0,1154
1939.0,107.0,1150
1939.0,66.0,1140
1939.0,71.0,1082
1939.0,75.0,1071
1939.0,91.0,1006
1939.0,76.0,976
1939.0,68.0,929
1939.0,67.0,900
1939.0,98.0,890
1939.0,64.0,813
1939.0,96.0,756
1939.0,265.0,755
1939.0,77.0,735
1939.0,83.0,727
1939.0,79.0,725
1939.0,237.0,705
1939.0,72.0,675
1939.0,79.0,660
1939.0,82.0,660
1939.0,82.0,650
1939.0,71.0,617
1939.0,68.0,603
1939.0,60.0,600
1939.0,64.0,586
1939.0,90.0,581
1939.0,95.0,571
1939.0,73.0,571
1939.0,99.0,552
1939.0,84.0,545
1939.0,81.0,537
1939.0,71.0,531
1939.0,68.0,514
1939.0,65.0,514
1939.0,86.0,508
1939.0,72.0,507
1939.0,107.0,506
1939.0,88.0,503
1939.0,73.0,500
1939.0,71.0,497
1939.0,80.0,489
1939.0,83.0,486
1939.0,88.0,486
1939.0,110.0,482
1939.0,72.0,481
1939.0,76.0,479
1939.0,71.0,473
1939.0,62.0,471
1939.0,83.0,468
1939.0,85.0,464
1939.0,73.0,449
1939.0,75.0,439
1939.0,92.0,434
1939.0,84.0,427
1939.0,56.0,390
1939.0,99.0,378
1939.0,102.0,373
1939.0,82.0,360
1939.0,57.0,360
1939.0,86.0,357
1939.0,85.0,356
1939.0,79.0,356
1939.0,82.0,353
1939.0,86.0,349
1939.0,75.0,348
1939.0,95.0,348
1939.0,212.0,348
1939.0,99.0,341
1939.0,90.0,339
1939.0,95.0,336
1939.0,84.0,336
1939.0,105.0,336
1939.0,69.0,335
1939.0,70.0,332
1939.0,85.0,332
1939.0,59.0,326
1939.0,68.0,322
1939.0,84.0,318
1939.0,97.0,316
1939.0,80.0,316
1939.0,58.0,315
1939.0,60.0,315
1939.0,56.0,314
1939.0,90.0,313
1939.0,73.0,290
1939.0,81.0,282
1939.0,302.0,280
1939.0,92.0,279
1939.0,90.0,275
1939.0,62.0,275
1939.0,85.0,273
1939.0,69.0,273
1939.0,102.0,272
1939.0,57.0,270
1939.0,68.0,270
1939.0,71.0,269
1939.0,59.0,266
1939.0,75.0,266
1939.0,97.0,263
1939.0,56.0,263
1939.0,56.0,262
1939.0,83.0,259
1939.0,78.0,254
1939.0,112.0,254
1939.0,82.0,252
1939.0,89.0,245
1940.0,125.0,182101
1940.0,88.0,116800
1940.0,130.0,111172
1940.0,125.0,82130
1940.0,129.0,81117
1940.0,112.0,58663
1940.0,92.0,48654
1940.0,99.0,24547
1940.0,120.0,16558
1940.0,106.0,10808
1940.0,95.0,10382
1940.0,94.0,8713
1940.0,88.0,8437
1940.0,127.0,8346
1940.0,108.0,8151
1940.0,118.0,6882
1940.0,95.0,6388
1940.0,72.0,6216
1940.0,80.0,4773
1940.0,100.0,4484
1940.0,95.0,4062
1940.0,100.0,4043
1940.0,94.0,3976
1940.0,141.0,3937
1940.0,105.0,3423
1940.0,85.0,3317
1940.0,84.0,3258
1940.0,64.0,3195
1940.0,82.0,3020
1940.0,67.0,3003
1940.0,126.0,2979
1940.0,81.0,2974
1940.0,67.0,2929
1940.0,108.0,2877
1940.0,110.0,2832
1940.0,119.0,2824
1940.0,98.0,2767
1940.0,85.0,2737
1940.0,99.0,2658
1940.0,92.0,2557
1940.0,83.0,2377
1940.0,68.0,2326
1940.0,57.0,2260
1940.0,88.0,2190
1940.0,94.0,2130
1940.0,90.0,2103
1940.0,77.0,2007
1940.0,121.0,1989
1940.0,113.0,1954
1940.0,104.0,1934
1940.0,102.0,1897
1940.0,72.0,1814
1940.0,70.0,1747
1940.0,90.0,1680
1940.0,90.0,1630
1940.0,98.0,1604
1940.0,110.0,1548
1940.0,62.0,1455
1940.0,82.0,1443
1940.0,107.0,1411
1940.0,88.0,1389
1940.0,97.0,1370
1940.0,63.0,1342
1940.0,126.0,1317
1940.0,103.0,1311
1940.0,120.0,1248
1940.0,84.0,1237
1940.0,104.0,1191
1940.0,81.0,1178
1940.0,84.0,1174
1940.0,67.0,1148
1940.0,80.0,1135
1940.0,93.0,1125
1940.0,220.0,1122
1940.0,88.0,1121
1940.0,76.0,1096
1940.0,87.0,1052
1940.0,65.0,1051
1940.0,125.0,1025
1940.0,94.0,1003
1940.0,117.0,981
1940.0,97.0,966
1940.0,86.0,963
1940.0,116.0,957
1940.0,92.0,930
1940.0,112.0,921
1940.0,97.0,908
1940.0,68.0,905
1940.0,114.0,888
1940.0,68.0,886
1940.0,89.0,867
1940.0,62.0,856
1940.0,89.0,834
1940.0,110.0,810
1940.0,93.0,809
1940.0,79.0,808
1940.0,72.0,791
1940.0,61.0,770
1940.0,98.0,741
1940.0,88.0,723
1940.0,96.0,722
1940.0,99.0,717
1940.0,88.0,703
1940.0,85.0,662
1940.0,96.0,661
1940.0,67.0,654
1940.0,110.0,643
1940.0,79.0,640
1940.0,83.0,607
1940.0,102.0,602
1940.0,69.0,575
1940.0,116.0,574
1940.0,76.0,572
1940.0,81.0,533
1940.0,98.0,528
1940.0,99.0,522
1940.0,68.0,520
1940.0,74.0,516
1940.0,80.0,509
1940.0,61.0,509
1940.0,99.0,501
1940.0,77.0,493
1940.0,90.0,492
1940.0,101.0,487
1940.0,62.0,470
1940.0,105.0,470
1940.0,98.0,464
1940.0,258.0,445
1940.0,103.0,432
1940.0,62.0,429
1940.0,94.0,402
1940.0,170.0,400
1940.0,94.0,392
1940.0,77.0,382
1940.0,97.0,370
1940.0,70.0,366
1940.0,69.0,364
1940.0,85.0,360
1940.0,77.0,358
1940.0,127.0,358
1940.0,89.0,357
1940.0,71.0,357
1940.0,78.0,357
1940.0,72.0,355
1940.0,88.0,352
1940.0,86.0,352
1940.0,77.0,343
1940.0,102.0,340
1940.0,68.0,337
1940.0,88.0,337
1940.0,72.0,336
1940.0,96.0,329
1940.0,76.0,328
1940.0,72.0,327
1940.0,70.0,325
1940.0,96.0,312
1940.0,79.0,310
1940.0,73.0,307
1940.0,92.0,303
1940.0,87.0,298
1940.0,293.0,294
1940.0,92.0,294
1940.0,82.0,293
1940.0,62.0,283
1940.0,67.0,280
1940.0,67.0,279
1940.0,71.0,271
1940.0,78.0,269
1940.0,79.0,268
1941.0,119.0,365130
1941.0,100.0,140850
1941.0,64.0,108564
1941.0,99.0,29025
1941.0,90.0,21758
1941.0,70.0,21022
1941.0,118.0,19183
1941.0,94.0,17339
1941.0,134.0,14168
1941.0,100.0,13662
1941.0,122.0,10998
1941.0,111.0,9657
1941.0,116.0,9281
1941.0,95.0,8479
1941.0,113.0,7625
1941.0,119.0,5642
1941.0,94.0,5382
1941.0,140.0,5320
1941.0,123.0,5255
1941.0,97.0,4844
1941.0,105.0,4422
1941.0,83.0,4397
1941.0,107.0,4108
1941.0,84.0,3711
1941.0,125.0,3609
1941.0,82.0,3306
1941.0,92.0,3207
1941.0,86.0,3120
1941.0,108.0,3100
1941.0,99.0,2826
1941.0,100.0,2820
1941.0,86.0,2715
1941.0,92.0,2700
1941.0,91.0,2687
1941.0,81.0,2610
1941.0,84.0,2502
1941.0,99.0,2386
1941.0,106.0,2336
1941.0,95.0,2336
1941.0,132.0,2266
1941.0,107.0,2258
1941.0,88.0,2257
1941.0,95.0,2140
1941.0,74.0,2130
1941.0,125.0,2103
1941.0,84.0,2006
1941.0,71.0,1987
1941.0,88.0,1943
1941.0,84.0,1800
1941.0,67.0,1756
1941.0,241.0,1724
1941.0,98.0,1697
1941.0,116.0,1591
1941.0,86.0,1572
1941.0,64.0,1561
1941.0,99.0,1543
1941.0,132.0,1457
1941.0,86.0,1416
1941.0,88.0,1390
1941.0,90.0,1389
1941.0,65.0,1382
1941.0,86.0,1338
1941.0,70.0,1267
1941.0,118.0,1254
1941.0,86.0,1234
1941.0,120.0,1230
1941.0,85.0,1225
1941.0,85.0,1188
1941.0,104.0,1136
1941.0,74.0,1136
1941.0,60.0,1125
1941.0,98.0,1104
1941.0,90.0,1083
1941.0,131.0,1071
1941.0,59.0,1067
1941.0,93.0,1025
1941.0,61.0,1011
1941.0,78.0,1008
1941.0,108.0,1006
1941.0,216.0,978
1941.0,106.0,970
1941.0,69.0,939
1941.0,87.0,939
1941.0,105.0,938
1941.0,91.0,923
1941.0,96.0,919
1941.0,85.0,914
1941.0,105.0,914
1941.0,74.0,904
1941.0,90.0,901
1941.0,67.0,894
1941.0,79.0,892
1941.0,105.0,888
1941.0,92.0,879
1941.0,120.0,871
1941.0,91.0,870
